id,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,release_date,vote_average,overview,poster_path,budget,runtime,revenue,production_companies
108017,['Victor Sjöström'],Victor Sjöström,Bergliot Husberg,August Falck,['Drama'],A Man There Was,1917-01-29,7.0,"Terje Vigen, a sailor, suffers the loss of his family through the inflexibility of another man. Years later, when his enemy's family finds itself dependent on his benevolence, Terje must decide whether to avenge himself.",/ejxTovLF2vbcII1kz5vClkFt8np.jpg,0,56,0,['Svenska Biografteatern']
135551,['Nino Oxilia'],Lyda Borelli,Andrea Habay,Ugo Bazzini,"['Mystery', 'Drama', 'Fantasy', 'Horror', 'Romance']",Satan's Rhapsody,1917-07-31,6.4,"A Faustian tale about an old woman who makes a pact with Mephisto to regain her youth, but in return she must stay away from love. After making the deal, she meets two brothers who fall in love with her.",/fajWIMTn4uZM6XMrPvWNkoGIP8t.jpg,0,44,0,['Società Italiana Cines']
95866,['Maurice Tourneur'],Mary Pickford,Madlaine Traverse,Charles Wellesley,"['Romance', 'Comedy', 'Drama', 'Fantasy']",The Poor Little Rich Girl,1917-03-05,5.8,"Gwen's family is rich, but her parents ignore her and most of the servants push her around, so she is lonely and unhappy. Her father is concerned only with making money, and her mother cares only about her social position. But one day a servant's irresponsibility creates a crisis that causes everyone to rethink what is important to them.",/xTcoZ5DuCRCy2AAM7VGIG77pDjT.jpg,0,78,0,['Artcraft Pictures Corporation']
38824,"[""Roscoe 'Fatty' Arbuckle""]",Roscoe 'Fatty' Arbuckle,Al St. John,Buster Keaton,['Comedy'],His Wedding Night,1917-08-20,5.6,"Al and Roscoe, employees at a gas station, are rivals for Alice. When Buster delivers a wedding gown for Alice and begins modeling it, he is mistaken for Alice and is kidnapped by Al.",/imcuIkstI3JvzFDUL0Z556SmIzj.jpg,0,20,0,['Comique Film Company']
419715,['John Ford'],Harry Carey,Molly Malone,Harry L. Rattenberry,['Western'],A Marked Man,1917-10-29,4.0,"Bandit Cheyenne Harry reforms because of the faith placed in him by Molly Young and her father. Soon, however, Harry is lured from the straight and narrow when he meets his old friend Ben Kent and consents to participate in Kent's plan of robbing a stagecoach.",/gt5oRQFxTNLUzeSghCNbrTlau6J.jpg,0,50,0,['Universal Pictures']
51355,"['Buster Keaton', ""Roscoe 'Fatty' Arbuckle""]",Roscoe 'Fatty' Arbuckle,Al St. John,Buster Keaton,['Comedy'],The Rough House,1917-06-25,5.6,"Living under the same roof with his newly-wed wife and his mother-in-law, a careless Mr Rough sets the nuptial bedroom on fire, as the residence's cook tries to woo the maid who only has eyes for the charming delivery boy. As one thing leads to another, Mr Rough ends up preparing dinner for a pair of duplicitous guests, when, clearly, he should be staying out of the kitchen. Does Mrs Rough know the visitors' true intentions? But, above all, how will this disastrous dinner party at the Rough house end?",/h28HFhGMz12stqNgprZDVt34Iek.jpg,0,20,0,['Comique Film Company']
51469,"[""Roscoe 'Fatty' Arbuckle""]",Roscoe 'Fatty' Arbuckle,Buster Keaton,Al St. John,"['Comedy', 'Crime']","Oh, Doctor!",1917-09-30,5.9,"Roscoe is a doctor who falls in love with a pretty woman whose boyfriend, in turn, falls in love with Roscoe's wife's jewelry.",/oU1zIvo9gexkprcSnHJQZHgec3z.jpg,0,24,0,['Comique Film Company']
38691,"[""Roscoe 'Fatty' Arbuckle""]",Roscoe 'Fatty' Arbuckle,Al St. John,Buster Keaton,['Comedy'],Coney Island,1917-10-29,5.9,"Arbuckle escapes the watch of his domineering wife and heads for Coney Island. Keaton arrives that same day with his attractive, and rather easy, girlfriend, who is immediately stolen from him by St. John.",/qgnWO5R8GppTYDqNouRdpGlEyRr.jpg,0,25,0,['Comique Film Company']
291187,['William S. Hart'],William S. Hart,Vola Vale,Robert McKim,['Western'],The Silent Man,1917-11-26,4.5,"A hard-working prospector enters the town of Bakeoven to stake his claim, only to have his rights stolen and his face on ""Wanted"" posters.  He plans reprisal.",/ucZ8ubhXiSiyLaVkGT6UAQ5w8jN.jpg,0,61,0,"['Famous Players-Lasky Corporation', 'William S. Hart Productions', 'Thomas H. Ince Corporation']"
142617,['Frank Griffin'],Louise Fazenda,Ford Sterling,Wayland Trask,['Comedy'],Her Torpedoed Love,1917-05-13,5.0,"A wealthy invalid tries to add his hard-working cook to his will, but the conniving butler gets in the way.",/qDOkexM6RyNX6YPZzDGVx5bOHq7.jpg,0,20,0,['Keystone Film Company']
191081,['Cecil B. DeMille'],Geraldine Farrar,Wallace Reid,Raymond Hatton,"['Romance', 'History']",The Woman God Forgot,1917-10-27,5.8,"Cortez sends Alvarado to Montezuma who throws him into a dungeon from which he is rescued by Tecza who loves him. He is recaptured when her lover Guatemoco finds Alvarado hiding in her chambers. Tecza next leads Cortez into the city, thus causing the destruction of her nation and securing the love of Alvarado.",/iIT9TSuJK8PMCgEPmPvnDc5bFyG.jpg,115420,60,0,['Artcraft Pictures Corporation']
94732,"['Cecil B. DeMille', 'Joseph Levering']",Mary Pickford,Jack Holt,Raymond Hatton,"['Drama', 'War', 'Romance']",The Little American,1917-07-12,6.2,"A young American has her ship torpedoed by a German U-boat but makes it back to her ancestral home in France, where she witnesses German brutality firsthand.",/jDSO4BFj0VAjjHVrkPMVs92okwd.jpg,0,63,0,['Mary Pickford Company']
206390,['Victor Sjöström'],Greta Almroth,Nils Aréhn,Josua Bengtson,['Drama'],The Girl from the Marsh Croft,1917-09-09,5.9,"A 1917 Swedish drama film directed by Victor Sjöström, based on a 1913 novel by Selma Lagerlöf. It was the first in a series of successful Lagerlöf adaptions by Sjöström, made possible by a deal between Lagerlöf and A-B Svenska Biografteatern (later AB Svensk Filmindustri) to adapt at least one Lagerlöf novel each year. Lagerlöf had for many years denied any proposal to let her novels be adapted for film, but after seeing Sjöström's Terje Vigen she finally decided to give her allowance.",,0,74,0,['Svenska Biografteatern']
133929,['Marshall Neilan'],Mary Pickford,Norman Kerry,Katherine Griffith,['Drama'],A Little Princess,1917-11-05,5.1,"Little Sara Crewe is placed in a boarding school by her father when he goes off to war, but he does not understand that the headmistress is a cruel, spiteful woman who makes life miserable for Sara.",/5qpqn59J5eCKLyp4Oi6tNH21Sr3.jpg,0,62,0,['Mary Pickford Company']
174724,"['Evgeny Bauer', 'Olga Rakhmanova']",Vjacheslav Svoboda,Nikolai Radin,Emma Bauer,['Drama'],The King of Paris,1917-03-06,5.9,"This film was the last work of Yevgeni Bauer. At work on the film previous, For Happiness («За счастьем») Bauer broke his leg, and he shot his last film while in his chair, but soon fell ill with pneumonia. He began shooting in early summer of 1917. But he was soon placed in Yalta hospital and 9 June 1917 he died.",/zrY7SqYyjDKbUtuexkIFRPE0VOl.jpg,0,61,0,['Khanzhonkov']
363372,['Earl Hurd'],Unkown,Unkown,Unkown,"['Animation', 'Comedy']",At the Dentist,1918-02-25,3.5,Based on the Buster Brown comic by R.F. Outcault.,/dlAeg8zfgEJuNWzhP86jfXr3uq5.jpg,0,3,0,['J.R. Bray Studios']
36208,['Charlie Chaplin'],Charlie Chaplin,Edna Purviance,Syd Chaplin,"['Comedy', 'Drama']",A Dog's Life,1918-04-14,7.4,The Tramp and his dog companion struggle to survive in the inner city.,/41vqtliesQrsJQ9iTJh5nFYQgBg.jpg,0,34,0,['First National Pictures']
53423,['Charlie Chaplin'],Edna Purviance,Charlie Chaplin,Syd Chaplin,"['Comedy', 'War']",Shoulder Arms,1918-10-20,6.8,"An American doughboy, stationed in France during the Great War, goes on a daring mission behind enemy lines and becomes a hero.",/pKJD6kpEBrJROFxEAUMGxn59hnS.jpg,0,45,0,['Charles Chaplin Productions']
70800,['Victor Sjöström'],Victor Sjöström,Edith Erastoff,John Ekman,['Drama'],The Outlaw and His Wife,1918-01-01,7.2,"A stranger comes to work at widow Halla's farm. Halla and the stranger fall in love, but when he is revealed as Eyvind, an escaped thief forced into crime by his family's starvation, they flee and become two of the many outlaws of Iceland's mountains.",/21W049VzjH6KH4258mwZ6UOGTzO.jpg,0,111,0,['Svenska Biografteatern']
51471,"[""Roscoe 'Fatty' Arbuckle""]",Roscoe 'Fatty' Arbuckle,Buster Keaton,Al St. John,"['Comedy', 'Action']",The Cook,1918-09-15,6.3,"In an attempt at greater efficiency, the chef of a fancy oceanside restaurant and his assistant wreak havoc in the establishment. Adding to the complications is the arrival of a robber.",/nglzD6lxcM7ZI5EyTXByWOL5kyK.jpg,0,20,0,['Comique Film Company']
134758,['Winsor McCay'],Winsor McCay,Unkown,Unkown,"['War', 'Animation', 'History', 'Drama']",The Sinking of the Lusitania,1918-07-20,6.3,Winsor McCay recreates the sinking of the ocean liner Lusitania by a German U-boat in this propaganda piece designed to stir up anti-German sentiment during World War I.,/lUNWksrSyqDAwzNssz7ou6t2diT.jpg,0,12,0,['Universal Film Manufacturing Company']
76951,['Scott Sidney'],Elmo Lincoln,Enid Markey,Gordon Griffith,"['Action', 'Adventure']",Tarzan of the Apes,1918-01-27,5.2,"A female ape takes to mothering the orphaned boy (Tarzan) and raises him over the course of many years until a rescue mission is finally launched and the search party combs the jungle for the long-time missing Lord Greystoke. But then, one of the search members, Jane Porter, gets separated from the group and comes face to face with fearsome wild animals. Tarzan saves her from harm just in the knick of time and love begins to blossom.",/jj7Jjd4Q4LaKXmhmprxumesSLbn.jpg,0,60,0,['National Film Corporation of America']
51301,"[""Roscoe 'Fatty' Arbuckle""]",Roscoe 'Fatty' Arbuckle,Buster Keaton,Al St. John,"['Comedy', 'Western']",Out West,1918-01-20,6.0,"The story involves Arbuckle coming to the western town of Mad Dog Gulch after being thrown off a train and chased by Indians. He teams up with gambler/saloon owner Bill Bullhum, in trying to keep the evil Wild Bill Hickup away from Salvation Army girl, Salvation Sue. Fatty and Buster have a series of adventures trying to beat St. John, until they discover his one weakness: his ticklishness.",/5beH3XHPVC7PNIQD2o9LuLpia8G.jpg,0,21,0,['Comique Film Company']
38791,"[""Roscoe 'Fatty' Arbuckle""]",Roscoe 'Fatty' Arbuckle,Buster Keaton,Alice Lake,['Comedy'],"Good Night, Nurse!",1918-06-30,5.5,"Roscoe's wife, tired of his endless drunkenness, reads of an operation that cures alcoholism and has him admitted to No Hope Sanitarium to get the surgery. Roscoe, wanting out, eventually disguises himself as a nurse to effect his escape.",/2BOYrQ3RxtnyLDlM4kP4rNZgNf5.jpg,0,23,0,['Comique Film Company']
45838,"[""Roscoe 'Fatty' Arbuckle""]",Roscoe 'Fatty' Arbuckle,Buster Keaton,Al St. John,['Comedy'],The Bell Boy,1918-03-18,6.6,"At the Elk's Head Hotel bellhops torment the lobby, each other and guests. The elevator is powered by a stubborn horse. A sham robbery turns into a real one. And there is a chase on a runaway trolley.",/xXYZZOpiikKreFpzlYg950GBEpF.jpg,0,26,0,['Comique Film Company']
174924,['D.W. Griffith'],Lillian Gish,Robert Harron,Dorothy Gish,"['Drama', 'War']",Hearts of the World,1918-03-11,6.0,"A group of youngsters grow up and love in a peaceful French village. But war intrudes and peace is shattered. The German army invades and occupies village, bringing both destruction and torture. The young people of the village resist, some successfully, others tragically, until French troops retake the town.",/9M2qEZ9iOIDrViVK9bEEwQE7Jk7.jpg,0,117,0,"['War Office Committee', 'D.W. Griffith Productions', 'Famous Players-Lasky Corporation']"
21701,['Alfred J. Goulding'],Harold Lloyd,Bebe Daniels,Harry 'Snub' Pollard,"['Comedy', 'Drama', 'Romance']",Take a Chance,1918-12-15,6.0,"It's a classic boy-meets-girl story, boy-loses-girl, boy gets mistaken for an escaped convict and ruthlessly chased by armies of cops across the countryside in a thrill-packed stunt-addled climax.",/qV5mni2Kwyp6XAybtUZ3h5NHkBh.jpg,0,10,0,['Rolin Films']
663091,['Ben F. Wilson'],Juanita Hansen,Jack Mulhall,Charles Hill Mailes,"['Action', 'Adventure']",The Brass Bullet,1918-08-10,0.0,Rosalind Joy is a constantly imperiled heiress to a fortune in gold.,/7go2JbCQfE5bQzYU5c274z5FWPh.jpg,0,0,0,['Universal Film Manufacturing Company']
48263,['Ernst Lubitsch'],Ossi Oswalda,Curt Goetz,Ferry Sikla,"['Comedy', 'Romance']",I Don't Want to Be a Man,1918-10-01,6.5,"A teenage tomboy, tired of being bossed around by her strict guardian, impersonates a man so she can have more fun. She quickly discovers that being the opposite sex isn’t as easy as she had hoped for. What ensues is a gender-bending comedy decades ahead of its time.",/cUUGJPNotU7eTgzClCJzzh9Mi5Z.jpg,0,45,0,['Projektions-AG Union (PAGU)']
51470,"[""Roscoe 'Fatty' Arbuckle""]",Roscoe 'Fatty' Arbuckle,Buster Keaton,Al St. John,['Comedy'],The Moonshine,1918-05-12,5.4,"A feud between the Owens and the Gillettes ends when the last remaining Gillette is killed, but new trouble erupts for the mountain folk with the arrival of a U.S. revenue agent and his assistant.",/tFXK3Atu5BIVB5kb1VSPkotXGoN.jpg,0,18,0,['Comique Film Company']
53422,['Charlie Chaplin'],Charlie Chaplin,Edna Purviance,Syd Chaplin,['Comedy'],The Bond,1918-09-29,5.0,"A propaganda film created by Charlie Chaplin at his own expense for the Liberty Load Committee to help sell U.S. Liberty Bonds during World War I. The story is a series of sketches humorously illustrating various bonds like the bond of friendship and of marriage and, most important, the Liberty Bond, to K.O. the Kaiser which Charlie does literally.",/6U7AzDxNFdzxqzDbH3XEb2xPJYl.jpg,0,9,0,"['Liberty Loan Committee', 'Charles Chaplin Productions']"
70753,['Marshall Neilan'],Mary Pickford,Ida Waterman,Herbert Standing,['Drama'],Stella Maris,1918-01-21,6.8,"Stella Maris is a beautiful, crippled girl, who is cared for by a rich family. They shield her from the harsh realities of the world, so that she has no idea of the cruel things that some people do. Unity Blake is a poor orphan all too familiar with the harsh realities of the real world. These two young women both fall in love with John, love which is complicated by the fact that he is still married to (though separated from) a bad wife.",/AraezXbzsaaZx5737xsXq17HlaA.jpg,0,84,2400000,['Mary Pickford Company']
174919,['Marshall Neilan'],Mary Pickford,Theodore Roberts,Thomas Meighan,"['Mystery', 'Drama', 'Comedy']",M'Liss,1918-05-05,5.8,"M'liss, a feisty young girl in a mining camp, falls for Charles Gray, the school teacher. Charles is implicated in a murder of which he is innocent, and the two must fight to save him from a lynching.",/nRSRud2qFFEVoMHIMwEyDa5UBy3.jpg,0,73,0,['Mary Pickford Company']
53421,"['Charlie Chaplin', 'Leo White']",Charlie Chaplin,Edna Purviance,Leo White,['Comedy'],Triple Trouble,1918-08-11,5.0,"As Colonel Nutt is experimenting with explosives, a new janitor is joining his household. The inept janitor proceeds to make life difficult for the rest of staff.",/sQKSCFDIwBXYMRrprh8uRtv4bLj.jpg,0,23,0,[]
627877,"['Joe May', 'Leopold Bauer']",Mia May,Käthe Haack,Johannes Riemann,[],Ihr großes Geheimnis,1918-10-10,0.0,,/aw3MbxDB8LOkDHSQxMkfxI8pv4o.jpg,0,0,0,[]
899,['D.W. Griffith'],Lillian Gish,Richard Barthelmess,Donald Crisp,"['Drama', 'Romance']",Broken Blossoms,1919-05-13,6.9,The love story of an abused English girl and a Chinese Buddhist in a time when London was a brutal and harsh place to live.,/l9rHRp7Yb2PVy5Qd5wUR9coXZoy.jpg,0,89,2400000,"['D.W. Griffith Productions', 'United Artists']"
53425,['Charlie Chaplin'],Charlie Chaplin,Edna Purviance,Jackie Coogan,['Comedy'],A Day's Pleasure,1919-12-15,6.1,"A father takes his family for an outing, which turns out to be a ridiculous trial.",/3y4GttmeladlHvvLgYazwJkvuwI.jpg,0,18,0,['First National Pictures']
